url,tfidf_sim,title,policyList,policyTitles,USApolicyCitation,successful_policyList,successful_policyTitles,articlePdf,total_successful_policy,successfulPolicyPercentage,bert_large_uncased_sim,all_distilroberta_v1_sim,all_mpnet_base_v2_sim,all_MiniLM_L6_v2_sim,political_bert_sim,legal_bert_sim,specter_sim,scibert_sim,clinical_bert_sim,biobert_base_cased_v12_sim,sentence_t5_xl_sim,mean_tfidf_sim,mean_bert_large_uncased_sim,mean_all_distilroberta_v1_sim,mean_all_mpnet_base_v2_sim,mean_all_MiniLM_L6_v2_sim,mean_political_bert_sim,mean_legal_bert_sim,mean_specter_sim,mean_scibert_sim,mean_clinical_bert_sim,mean_biobert_base_cased_v12_sim,mean_sentence_t5_xl_sim
https://doi.org/10.1016/j.appdev.2020.101218,[0.0],adverse childhood experiences and childrens development in early care and education programs,"['https://mathematica.org/publications/education-to-workforce-indicator-framework-using-data-to-promote-equity-and-economic-security', 'https://www.newamerica.org/education-policy/reports/reducing-exclusionary-discipline-practices-in-early-childhood-education/', 'https://sde.idaho.gov/re-opening/files/student-learning/sped/other-resources/USDE-Supporting-Child-Student-Social-Emotional-Behavioral-and-Mental-Health-Needs-October-19-2021.pdf']","['Education-to-Workforce Indicator Framework: Using Data to Promote Equity and Economic Security for All', 'Reducing Exclusionary Discipline Practices in Early Childhood Education', 'Supporting Child and Student Social, Emotional, Behavioral, and Mental Health Needs (PDF)']",3,['https://sde.idaho.gov/re-opening/files/student-learning/sped/other-resources/USDE-Supporting-Child-Student-Social-Emotional-Behavioral-and-Mental-Health-Needs-October-19-2021.pdf'],['7800_2_supporting child and student social emotional behavioral and mental health needs pdf.pdf'],7800_adverse childhood experiences and childrens development in early care and education programs.pdf,1,33.33,[0.806],[0.295],[0.511],[0.414],[0.82],[0.863],[0.816],[0.708],[0.837],[0.893],[0.722],0.0,0.806,0.295,0.511,0.414,0.82,0.863,0.816,0.708,0.837,0.893,0.722
https://doi.org/10.1016/j.appet.2014.03.030,[0.0],involving children in meal preparation effects on food intake,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6930971/pdf'],['Meal planning values impacted by the cancer experience in families with school-aged survivors- a qualitative exploration and recommendations for intervention development'],1,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6930971/pdf'],['7819_0_meal planning values impacted by the cancer experience in families with schoolaged survivors a qualitative exploration and recommendations for intervention development.pdf'],7819_involving children in meal preparation effects on food intake.pdf,1,100.0,[0.745],[0.398],[0.524],[0.476],[0.776],[0.88],[0.764],[0.744],[0.864],[0.904],[0.724],0.0,0.745,0.398,0.524,0.476,0.776,0.88,0.764,0.744,0.864,0.904,0.724
https://doi.org/10.1016/j.appet.2018.05.215,"[0.067, 0.067]",effects of congruent and incongruent experiential learning on intake of a novel vegetable in preschool children a cluster randomized trial,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7273132/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6837849/pdf']","['Interventions for increasing fruit and vegetable consumption in children aged five years and under', 'Interventions for increasing fruit and vegetable consumption in children aged five years and under']",2,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7273132/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6837849/pdf']","['7839_0_interventions for increasing fruit and vegetable consumption in children aged five years and under.pdf', '7839_1_interventions for increasing fruit and vegetable consumption in children aged five years and under.pdf']",7839_effects of congruent and incongruent experiential learning on intake of a novel vegetable in preschool children a cluster randomized trial.pdf,2,100.0,"[0.771, 0.758]","[0.601, 0.602]","[0.594, 0.596]","[0.622, 0.621]","[0.799, 0.8]","[0.845, 0.842]","[0.789, 0.794]","[0.677, 0.68]","[0.908, 0.91]","[0.908, 0.909]","[0.784, 0.786]",0.067,0.764,0.601,0.595,0.621,0.8,0.843,0.792,0.679,0.909,0.909,0.785
https://doi.org/10.1016/j.aquatox.2018.10.019,[0.0],constant exposure to environmental concentrations of the antifouling biocide seanine retards growth and reduces acetylcholinesterase activity in a marine mysid,['https://fortress.wa.gov/ecy/publications/documents/1904020.pdf'],['Antifouling Paints in Washington State Report and Recommendations'],1,['https://fortress.wa.gov/ecy/publications/documents/1904020.pdf'],['7883_0_antifouling paints in washington state report and recommendations.pdf'],7883_constant exposure to environmental concentrations of the antifouling biocide seanine retards growth and reduces acetylcholinesterase activity in a marine mysid.pdf,1,100.0,[0.743],[0.211],[0.338],[0.274],[0.785],[0.848],[0.696],[0.742],[0.868],[0.888],[0.656],0.0,0.743,0.211,0.338,0.274,0.785,0.848,0.696,0.742,0.868,0.888,0.656
https://doi.org/10.1016/j.aquatox.2019.105231,[0.0],an urban stormwater runoff mortality syndrome in juvenile coho salmon,['https://wsdot.wa.gov/sites/default/files/2021-11/I405-SR522-SR527-EA-AppendixI-Ecosystems.pdf'],"['I-405, SR 522 Vicinity to SR 527 Express Toll Lanes Improvement Project Environmental Assessment, Appendix I, Ecosystems Discipline Report']",1,['https://wsdot.wa.gov/sites/default/files/2021-11/I405-SR522-SR527-EA-AppendixI-Ecosystems.pdf'],['7884_0_i405 sr 522 vicinity to sr 527 express toll lanes improvement project environmental assessment appendix i ecosystems discipline report.pdf'],7884_an urban stormwater runoff mortality syndrome in juvenile coho salmon.pdf,1,100.0,[0.743],[0.266],[0.254],[0.231],[0.727],[0.857],[0.721],[0.655],[0.835],[0.843],[0.673],0.0,0.743,0.266,0.254,0.231,0.727,0.857,0.721,0.655,0.835,0.843,0.673
https://doi.org/10.1016/j.atmosenv.2019.06.047,[0.0],experimental measurements of black carbon emission factors to estimate the global impact of uncontrolled burning of waste,['https://files.worldwildlife.org/wwfcmsprod/files/Publication/file/8mie6esklg_Crimes_that_Affect_the_Environment_and_Climate_Change.pdf'],['Crimes that Affect the Environment and Climate Change'],1,['https://files.worldwildlife.org/wwfcmsprod/files/Publication/file/8mie6esklg_Crimes_that_Affect_the_Environment_and_Climate_Change.pdf'],['7922_0_crimes that affect the environment and climate change.pdf'],7922_experimental measurements of black carbon emission factors to estimate the global impact of uncontrolled burning of waste.pdf,1,100.0,[0.749],[0.286],[0.241],[0.26],[0.71],[0.789],[0.702],[0.803],[0.846],[0.894],[0.692],0.0,0.749,0.286,0.241,0.26,0.71,0.789,0.702,0.803,0.846,0.894,0.692
https://doi.org/10.1016/j.bbadis.2020.165821,[0.0],interplay between hormones and exercise on hippocampal plasticity across the lifespan,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8802999/pdf'],['Exercise/Physical Activity in Individuals with Type 2 Diabetes: A Consensus Statement from the American College of Sports Medicine'],1,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8802999/pdf'],['7954_0_exercisephysical activity in individuals with type 2 diabetes a consensus statement from the american college of sports medicine.pdf'],7954_interplay between hormones and exercise on hippocampal plasticity across the lifespan.pdf,1,100.0,[0.811],[0.353],[0.338],[0.401],[0.79],[0.874],[0.711],[0.727],[0.876],[0.89],[0.712],0.0,0.811,0.353,0.338,0.401,0.79,0.874,0.711,0.727,0.876,0.89,0.712
https://doi.org/10.1016/j.bbi.2020.03.028,[0.186],impact on mental health and perceptions of psychological care among medical and nursing staff in wuhan during the 2019 novel coronavirus disease outbreak a crosssectional study,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8435262/pdf'],['Mental health care of health workers during Covid-19: Recommendations based on evidence and expert consensus'],1,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8435262/pdf'],['7962_0_mental health care of health workers during covid19 recommendations based on evidence and expert consensus.pdf'],7962_impact on mental health and perceptions of psychological care among medical and nursing staff in wuhan during the 2019 novel coronavirus disease outbreak a crosssectional study.pdf,1,100.0,[0.816],[0.493],[0.712],[0.585],[0.866],[0.918],[0.821],[0.751],[0.905],[0.93],[0.808],0.186,0.816,0.493,0.712,0.585,0.866,0.918,0.821,0.751,0.905,0.93,0.808
https://doi.org/10.1016/j.biocon.2020.108409,[0.0],broadscale impacts of an invasive native predator on a sensitive native prey species within the shifting avian community of the north american great basin,['https://wdfw.wa.gov/sites/default/files/publications/02210/draft_wdfw02210.pdf'],['DRAFT Periodic Status Review for the Ferruginous Hawk'],1,['https://wdfw.wa.gov/sites/default/files/publications/02210/draft_wdfw02210.pdf'],['8031_0_draft periodic status review for the ferruginous hawk.pdf'],8031_broadscale impacts of an invasive native predator on a sensitive native prey species within the shifting avian community of the north american great basin.pdf,1,100.0,[0.73],[0.377],[0.388],[0.293],[0.738],[0.852],[0.76],[0.673],[0.869],[0.89],[0.725],0.0,0.73,0.377,0.388,0.293,0.738,0.852,0.76,0.673,0.869,0.89,0.725
https://doi.org/10.1016/j.bjid.2019.07.004,[0.0],hivinfected youths transitioning from pediatric to adult outpatient care in a teaching tertiary care hospital in são paulo city brazil,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9309033/pdf'],['Accuracy of measures for antiretroviral adherence in people living with HIV'],1,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9309033/pdf'],['8066_0_accuracy of measures for antiretroviral adherence in people living with hiv.pdf'],8066_hivinfected youths transitioning from pediatric to adult outpatient care in a teaching tertiary care hospital in são paulo city brazil.pdf,1,100.0,[0.821],[0.362],[0.329],[0.372],[0.795],[0.879],[0.667],[0.651],[0.907],[0.902],[0.665],0.0,0.821,0.362,0.329,0.372,0.795,0.879,0.667,0.651,0.907,0.902,0.665
https://doi.org/10.1016/j.bone.2020.115648,[0.0],bone health in young adult survivors born extremely preterm or extremely low birthweight in the post surfactant era,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8146348/pdf'],['Update on Calcium and Phosphorus Requirements of Preterm Infants and Recommendations for Enteral Mineral Intake'],1,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8146348/pdf'],['8082_0_update on calcium and phosphorus requirements of preterm infants and recommendations for enteral mineral intake.pdf'],8082_bone health in young adult survivors born extremely preterm or extremely low birthweight in the post surfactant era.pdf,1,100.0,[0.821],[0.434],[0.508],[0.44],[0.784],[0.875],[0.741],[0.714],[0.872],[0.908],[0.808],0.0,0.821,0.434,0.508,0.44,0.784,0.875,0.741,0.714,0.872,0.908,0.808
https://doi.org/10.1016/j.brat.2019.103466,[0.0],tasksharing of psychological treatment for antenatal depression in khayelitsha south africa effects on antenatal and postnatal outcomes in an individual randomised controlled trial,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8406740/pdf', 'https://www.nber.org/papers/w28106']","['Primary‐level worker interventions for the care of people living with mental disorders and distress in low‐ and middle‐income countries', 'The Comparative Impact of Cash Transfers and a Psychotherapy Program on Psychological and Economic Well-being']",2,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8406740/pdf'],['8154_0_primary‐level worker interventions for the care of people living with mental disorders and distress in low‐ and middle‐income countries.pdf'],8154_tasksharing of psychological treatment for antenatal depression in khayelitsha south africa effects on antenatal and postnatal outcomes in an individual randomised controlled trial.pdf,1,50.0,[0.791],[0.425],[0.479],[0.343],[0.811],[0.874],[0.762],[0.687],[0.923],[0.93],[0.768],0.0,0.791,0.425,0.479,0.343,0.811,0.874,0.762,0.687,0.923,0.93,0.768
https://doi.org/10.1016/j.burns.2017.07.018,[0.182],use of gabapentin and pregabalin for pruritus and neuropathic pain associated with major burn injury a retrospective chart review,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7703676/pdf'],"['American Burn Association Guidelines on the Management of Acute Pain in the Adult Burn Patient: A Review of the Literature, a Compilation of Expert Opinion, and Next Steps']",1,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7703676/pdf'],['8166_0_american burn association guidelines on the management of acute pain in the adult burn patient a review of the literature a compilation of expert opinion and next steps.pdf'],8166_use of gabapentin and pregabalin for pruritus and neuropathic pain associated with major burn injury a retrospective chart review.pdf,1,100.0,[0.84],[0.672],[0.696],[0.655],[0.785],[0.887],[0.851],[0.742],[0.914],[0.929],[0.83],0.182,0.84,0.672,0.696,0.655,0.785,0.887,0.851,0.742,0.914,0.929,0.83
https://doi.org/10.1016/j.cbd.2019.01.010,"[0.0, 0.0, 0.0]",pacific geoduck panopea generosa resilience to natural ph variation,"['https://www.dnr.wa.gov/publications/aqr_resv_fb_mgmt_plan_0619.pdf', 'https://www.dnr.wa.gov/publications/aqr_resv_fb_draft_mgmt_plan_0619.pdf', 'https://www.dnr.wa.gov/publications/em_climaterresilienceplan_feb2020.pdf']","['Fidalgo Bay Aquatic Reserve Management Plan', 'Fidalgo Bay Aquatic Reserve Management Plan', 'Dnr ’ S Plan For Climate Resilience']",3,"['https://www.dnr.wa.gov/publications/aqr_resv_fb_mgmt_plan_0619.pdf', 'https://www.dnr.wa.gov/publications/aqr_resv_fb_draft_mgmt_plan_0619.pdf', 'https://www.dnr.wa.gov/publications/em_climaterresilienceplan_feb2020.pdf']","['8181_0_fidalgo bay aquatic reserve management plan.pdf', '8181_1_fidalgo bay aquatic reserve management plan.pdf', '8181_2_dnr  s plan for climate resilience.pdf']",8181_pacific geoduck panopea generosa resilience to natural ph variation.pdf,3,100.0,"[0.741, 0.747, 0.706]","[0.256, 0.251, 0.267]","[0.33, 0.335, 0.194]","[0.259, 0.262, 0.236]","[0.712, 0.711, 0.724]","[0.848, 0.843, 0.803]","[0.736, 0.73, 0.81]","[0.708, 0.71, 0.683]","[0.881, 0.878, 0.898]","[0.889, 0.888, 0.904]","[0.657, 0.659, 0.681]",0.0,0.731,0.258,0.286,0.252,0.716,0.831,0.759,0.7,0.886,0.894,0.666
https://doi.org/10.1016/j.cca.2019.03.1519,[0.104],reducing the viral load and early infant diagnosis results’ turnaround time in northwestern province zambia,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8406580/pdf'],['Point‐of‐care tests detecting HIV nucleic acids for diagnosis of HIV‐1 or HIV‐2 infection in infants and children aged 18 months or less'],1,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8406580/pdf'],['8203_0_point‐of‐care tests detecting hiv nucleic acids for diagnosis of hiv‐1 or hiv‐2 infection in infants and children aged 18 months or less.pdf'],8203_reducing the viral load and early infant diagnosis results’ turnaround time in northwestern province zambia.pdf,1,100.0,[0.796],[0.429],[0.575],[0.434],[0.82],[0.867],[0.859],[0.803],[0.92],[0.9],[0.731],0.104,0.796,0.429,0.575,0.434,0.82,0.867,0.859,0.803,0.92,0.9,0.731
https://doi.org/10.1016/j.ccell.2018.09.010,[],actionable activating oncogenic erbb2her2 transmembrane and juxtamembrane domain mutations,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7260262/pdf'],['Updated guidelines for predictive biomarker testing in advanced non-small-cell lung cancer: a National Consensus of the Spanish Society of Pathology and the Spanish Society of Medical Oncology'],1,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7260262/pdf'],['8206_0_updated guidelines for predictive biomarker testing in advanced nonsmallcell lung cancer a national consensus of the spanish society of pathology and the spanish society of medical oncology.pdf'],8206_actionable activating oncogenic erbb2her2 transmembrane and juxtamembrane domain mutations.pdf,1,100.0,[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,
https://doi.org/10.1016/j.ccell.2021.06.014,[0.353],highly variable sarscov2 spike antibody responses to two doses of covid19 rna vaccination in patients with multiple myeloma,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8553271/pdf', 'https://stacks.cdc.gov/view/cdc/107873']","['COVID-19 vaccination in patients with multiple myeloma: a consensus of the European Myeloma Network', 'COVID-19 science update ; Edition 2021-07-09 (97)']",2,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8553271/pdf'],['8207_0_covid19 vaccination in patients with multiple myeloma a consensus of the european myeloma network.pdf'],8207_highly variable sarscov2 spike antibody responses to two doses of covid19 rna vaccination in patients with multiple myeloma.pdf,1,50.0,[0.836],[0.752],[0.761],[0.725],[0.894],[0.905],[0.834],[0.743],[0.956],[0.951],[0.782],0.353,0.836,0.752,0.761,0.725,0.894,0.905,0.834,0.743,0.956,0.951,0.782
https://doi.org/10.1016/j.cct.2018.02.010,[0.304],design and statistical considerations for studies evaluating the efficacy of a single dose of the human papillomavirus hpv vaccine,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6873216/pdf'],['Comparison of different human papillomavirus (HPV) vaccine types and dose schedules for prevention of HPV‐related disease in females and males'],1,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6873216/pdf'],['8236_0_comparison of different human papillomavirus hpv vaccine types and dose schedules for prevention of hpv‐related disease in females and males.pdf'],8236_design and statistical considerations for studies evaluating the efficacy of a single dose of the human papillomavirus hpv vaccine.pdf,1,100.0,[0.877],[0.803],[0.837],[0.857],[0.889],[0.943],[0.9],[0.859],[0.952],[0.962],[0.806],0.304,0.877,0.803,0.837,0.857,0.889,0.943,0.9,0.859,0.952,0.962,0.806
https://doi.org/10.1016/j.cct.2018.10.006,[0.395],icancope with sickle cell pain design of a randomized controlled trial of a smartphone and webbased pain selfmanagement program for youth with sickle cell disease,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8078570/pdf'],['Digital behavioural interventions for people with sickle cell disease'],1,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8078570/pdf'],['8238_0_digital behavioural interventions for people with sickle cell disease.pdf'],8238_icancope with sickle cell pain design of a randomized controlled trial of a smartphone and webbased pain selfmanagement program for youth with sickle cell disease.pdf,1,100.0,[0.789],[0.64],[0.706],[0.595],[0.868],[0.9],[0.814],[0.73],[0.913],[0.925],[0.805],0.395,0.789,0.64,0.706,0.595,0.868,0.9,0.814,0.73,0.913,0.925,0.805
https://doi.org/10.1016/j.cct.2018.10.008,[0.0],“wellness champions for change” a multilevel intervention to improve schoollevel implementation of local wellness policies study protocol for a cluster randomized trial,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8459921/pdf'],['School‐based physical activity programs for promoting physical activity and fitness in children and adolescents aged 6 to 18'],1,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8459921/pdf'],['8239_0_school‐based physical activity programs for promoting physical activity and fitness in children and adolescents aged 6 to 18.pdf'],8239_“wellness champions for change” a multilevel intervention to improve schoollevel implementation of local wellness policies study protocol for a cluster randomized trial.pdf,1,100.0,[0.773],[0.481],[0.535],[0.509],[0.796],[0.891],[0.763],[0.72],[0.906],[0.916],[0.781],0.0,0.773,0.481,0.535,0.509,0.796,0.891,0.763,0.72,0.906,0.916,0.781
